id,name,subgroup,n,mean,sd,se,ci,median,iqr,type
PFKL,PFKL,MARD,239,18.5278842128775,1.90636352066735,0.123312405130735,0.242923160469461,19.0711937701052,1.73231230254178,PRT
PFKL,PFKL,MOD,127,18.5119005992526,1.67260233047342,0.148419456561015,0.293717741297672,18.9661034232748,1.83970269707998,PRT
PFKL,PFKL,SIRD,76,18.700046581029,1.4675820706474,0.168343208876426,0.335356869014378,19.124420074751,1.32187090775799,PRT
PFKM,PFKM,SIDD,191,19.1301279383554,0.980331550732127,0.0709343014876707,0.139919908755008,19.2915304189424,0.758118966129256,PRT
PFKM,PFKM,MARD,231,19.1953159620351,1.05988069890064,0.0697350302296823,0.137401145771841,19.3291089953801,0.868057053397514,PRT
PFKM,PFKM,MOD,114,19.102335731073,1.07880372574047,0.101039226300999,0.200176930677993,19.1647567774533,0.977687088529283,PRT
PFKM,PFKM,SIRD,64,19.3719328306764,0.685713532023856,0.085714191502982,0.171286143949796,19.3927738931354,0.684314865732894,PRT
PFN1,PFN1,SIDD,198,19.813470468267,1.48280121301107,0.105378093608976,0.207813929025809,19.9432519164224,2.0302365736367,PRT
PFN1,PFN1,MARD,212,19.8037254267861,1.56315832466545,0.107358154508567,0.211631978596688,19.9268294767672,1.80461785020767,PRT
PFN1,PFN1,MOD,112,19.9083385966023,1.5621722386016,0.147611401728174,0.292501846629779,20.2184505402307,2.37737101218503,PRT
PFN1,PFN1,SIRD,66,19.9587446783559,1.37233267716811,0.168922475352282,0.337361479105456,20.0962640992892,1.4208442351271,PRT
PGAM1,PGAM1,SIDD,216,15.5967442909328,1.6642797772065,0.113239895649688,0.22320252930978,15.4947947117874,2.12422084775051,PRT
PGAM1,PGAM1,MARD,236,15.7262811785765,1.48754854693472,0.0968311626782692,0.190768047933578,15.5964258970346,2.02567978246301,PRT
PGAM1,PGAM1,MOD,123,15.7188694137186,1.43281818689447,0.129192865112199,0.255750180077447,15.7341833625926,1.90764717801332,PRT
PGAM1,PGAM1,SIRD,71,15.6404839270894,1.6762148228183,0.198930100691342,0.39675357546719,15.5461045031944,1.83187809087641,PRT
PGD,PGD,SIDD,188,17.1152703604049,1.49600194357727,0.109107155390366,0.215239071405543,17.2995485250085,1.51543644101187,PRT
PGD,PGD,MARD,216,17.2910395995744,1.59181894097688,0.108309560230301,0.213484546706219,17.2969403550097,1.30372013116371,PRT
PGD,PGD,MOD,103,17.1499518430342,1.39290181372162,0.137246693866805,0.272228166538239,17.3872120397093,1.23384679559246,PRT
PGD,PGD,SIRD,64,17.4419029122323,1.53057860824769,0.191322326030962,0.382327160797042,17.2507079484158,1.26369142403308,PRT
PGK1,PGK1,SIDD,231,21.0379925047489,1.83109217325671,0.120477019902182,0.237379700262763,21.0993024363702,1.01459929943906,PRT
PGK1,PGK1,MARD,258,20.7762016095687,1.77143646065271,0.110284816860529,0.217176996627019,20.9793662624261,1.08796931584876,PRT
PGK1,PGK1,MOD,133,21.2308795909447,1.57392755831164,0.136476827712078,0.269964654846739,21.1985006136724,1.02564746555699,PRT
PGK1,PGK1,SIRD,79,21.2463861865906,1.61134894529278,0.181290920251882,0.360922497185633,21.1150332872189,0.865165474795706,PRT
PGLYRP2,PGLYRP2,SIDD,242,20.4136013112967,0.304965426254394,0.0196039200847207,0.0386169037701245,20.424879952126,0.347272167790472,PRT
PGLYRP2,PGLYRP2,MARD,268,20.4074108607847,0.304056015707586,0.0185731772460939,0.0365685173625684,20.4015947434901,0.378998369736561,PRT
PGLYRP2,PGLYRP2,MOD,139,20.4546327123511,0.362950124244069,0.0307850277409789,0.0608713443936568,20.4475856409201,0.396716803251966,PRT
PGLYRP2,PGLYRP2,SIRD,80,20.4185628862402,0.344065309476943,0.0384676710344974,0.0765679838976788,20.4260573871675,0.412864635996222,PRT
PGM1,PGM1,SIDD,229,16.3046634142331,1.50703224915516,0.09958749417274,0.196229508417481,16.1734496712984,1.57109166202627,PRT
PGM1,PGM1,MARD,261,16.2331853159047,1.48579692073336,0.0919685205526681,0.181097973184906,16.0517682639485,1.76089365969691,PRT
PGM1,PGM1,MOD,133,16.3397583731353,1.35540801174996,0.117528779976126,0.232483543563529,16.1338338547156,1.76650159782848,PRT
PGM1,PGM1,SIRD,79,16.421768728901,1.27685348750972,0.143657241005239,0.285999597168854,16.309540339878,1.71883819562755,PRT
PI16,PI16,SIDD,240,18.3643151024311,2.15033117726671,0.138803280639742,0.273434052202779,18.1570108380318,2.31540303412555,PRT
PI16,PI16,MARD,263,18.2067461207958,2.29668009573462,0.141619361608132,0.278856979842922,18.1678217913059,2.58182021097513,PRT
PI16,PI16,MOD,134,18.5986370009748,2.7485293707256,0.237436774015285,0.469640741691177,18.2157386255363,3.37782885070594,PRT
PI16,PI16,SIRD,77,19.2136830536095,2.60593909429003,0.296974321403998,0.591475621708154,19.1225114826596,3.30545277817825,PRT
PIGR,PIGR,SIDD,224,15.1109864297129,1.74585817687211,0.11665005613845,0.229877478411238,15.1984997679561,2.34713806306975,PRT
PIGR,PIGR,MARD,245,15.2382952603206,1.71590159849709,0.109624931912573,0.215931954788739,15.2589378495143,2.10475249979981,PRT
PIGR,PIGR,MOD,124,15.2882285500371,1.77416529843933,0.15932474713581,0.315373567973328,15.2619010424863,2.04219080465529,PRT
PIGR,PIGR,SIRD,77,15.6300200676082,1.92579450477019,0.219464651906414,0.437101735987206,15.469295450514,2.15097230900497,PRT
PKM,PKM,SIDD,242,19.1694744345932,1.03499876422627,0.0665322404276447,0.131058947144333,18.9449086118173,1.20986589418128,PRT
PKM,PKM,MARD,268,19.076100020491,1.0458009858113,0.0638824626719215,0.125777453928788,18.8824812945708,1.1602767237892,PRT
PKM,PKM,MOD,139,19.2496653614876,1.07263673700652,0.090979860589698,0.179894800597191,19.1099066056712,1.07305880051439,PRT
PKM,PKM,SIRD,80,19.1267499994405,1.10651108031425,0.123711699671969,0.246241978619998,18.9958491200292,1.36724645755879,PRT
