source,target,r,p,t,n,type1,type2,name1,name2,fdr
AST,exRNA000066,0.317267131751244,3.82219522835849e-10,6.43522314694137,374,CLN,MIR,Aspartate aminotransferase (U/L),hsa-miR-193a-5p,2.04026145293067e-08
AST,exRNA000077,0.309499468233217,1.06246701260148e-09,6.26074618179787,374,CLN,MIR,Aspartate aminotransferase (U/L),hsa-miR-483-5p,5.351514974535e-08
AST,exRNA000097,0.388724313181136,7.234523032713671e-15,8.11551315905533,374,CLN,MIR,Aspartate aminotransferase (U/L),hsa-miR-885-5p,5.61824832172614e-13
AST,exRNA000165,0.191830558649682,0.0001975986434069,3.75976051749549,374,CLN,MIR,Aspartate aminotransferase (U/L),hsa-miR-378a-3p,0.0036823760031383
AST,exRNA000183,0.293724839515311,7.74364128292404e-09,5.91062780700728,374,CLN,MIR,Aspartate aminotransferase (U/L),hsa-miR-193b-5p,3.48463857731582e-07
AST,exRNA000408,0.240958530468671,2.58576709379158e-06,4.77564220490867,374,CLN,MIR,Aspartate aminotransferase (U/L),hsa-miR-885-3p,7.5714390816949e-05
AST,exRNA000822,0.210588837824268,4.23952197292272e-05,4.14368034933476,374,CLN,MIR,Aspartate aminotransferase (U/L),hsa-miR-122-3p,0.0009651147079535
AST,ALDOB,0.183963920253337,0.0004188841473558,3.56092663926892,366,CLN,PRT,Aspartate aminotransferase (U/L),ALDOB,0.0069227686132396
AST,APOD,-0.142630883782253,0.0034353622854151,-2.94269129023351,421,CLN,PRT,Aspartate aminotransferase (U/L),APOD,0.0393921542060936
AST,MP0080,0.410026287181299,2.02440239735583e-18,9.18015032382623,421,CLN,MTB,Aspartate aminotransferase (U/L),Isocitric acid,1.91083836043099e-16
AST,MP0128,0.326787138324771,6.9647906992349095e-12,7.06083648200237,421,CLN,MTB,Aspartate aminotransferase (U/L),Oxoglutaric acid,4.49686784312756e-10
TBIL,UCR,0.190311448904908,2.86603825068252e-05,4.22495819312895,479,CLN,CLN,Total bilirubin (μmol/L),Urine creatinine (mmol/L),0.0006722162442509
TBIL,FFA,0.162562912351798,0.0003693127764093,3.5869581908049,478,CLN,CLN,Total bilirubin (μmol/L),Free fatty acids (mmol/L),0.006236685576891
TBIL,HB,0.134621353667813,0.003454858065769,2.93905907938247,472,CLN,CLN,Total bilirubin (μmol/L),Hemoglobin (g/L),0.0395376068443358
TBIL,exRNA000084,-0.206316375898887,6.09481820337145e-05,-4.05583464775594,374,CLN,MIR,Total bilirubin (μmol/L),hsa-miR-375,0.0013189345636746
TBIL,APOA4,-0.321543272622837,1.56186484739511e-11,-6.9343488223759,421,CLN,PRT,Total bilirubin (μmol/L),APOA4,9.46906051083928e-10
TBIL,APOD,-0.147150864139181,0.0025314351496493,-3.03797691300357,421,CLN,PRT,Total bilirubin (μmol/L),APOD,0.031092140354154
TBIL,FUBP3,-0.221350253174046,6.54792246113356e-06,-4.56789747671045,409,CLN,PRT,Total bilirubin (μmol/L),FUBP3,0.0001755690064059
TBIL,GPX3,-0.140930778272837,0.003845035810613,-2.90690038839517,421,CLN,PRT,Total bilirubin (μmol/L),GPX3,0.0428004465591733
TBIL,MP0006,0.159666880630724,0.0010395445641084,3.30286255133788,421,CLN,MTB,Total bilirubin (μmol/L),10Z-Heptadecenoic acid,0.0149062804869325
TBIL,MP0009,0.186228923500827,0.0001259653173469,3.87061326658115,421,CLN,MTB,Total bilirubin (μmol/L),2-Hydroxybutyric acid,0.0024850591918402
TBIL,MP0027,0.176589306690155,0.0002807095509166,3.66363103309626,421,CLN,MTB,Total bilirubin (μmol/L),Arachidonic acid,0.0049826654375126
TBIL,MP0047,0.158560265298964,0.0011276449779355,3.27937867489557,421,CLN,MTB,Total bilirubin (μmol/L),Decanoic acid,0.0159119139520111
TBIL,MP0082,0.213890567898996,1.00375134933086e-05,4.47124419193625,421,CLN,MTB,Total bilirubin (μmol/L),Ketoleucine,0.0002589678481273
TBIL,MP0093,0.140727240451025,0.0038969371512437,2.90261724207322,421,CLN,MTB,Total bilirubin (μmol/L),L-Leucine,0.0432331011236885
TBIL,MP0105,0.15768184770276,0.0012024195318674,3.26074649387358,421,CLN,MTB,Total bilirubin (μmol/L),Linoelaidic acid,0.0167789552463715
TBIL,MP0106,0.157616563559747,0.0012081550686659,3.25936206456927,421,CLN,MTB,Total bilirubin (μmol/L),Linoleic acid,0.0168286506865168
TBIL,MP0124,0.185427747421787,0.0001348499496727,3.85336722880411,421,CLN,MTB,Total bilirubin (μmol/L),Oleic acid,0.0026401482558193
UCR,UMA,0.418302748921563,1.13797252390011e-21,10.0475740804296,480,CLN,CLN,Urine creatinine (mmol/L),Urine microalbumin (mg/L),1.2233204631926102e-19
UCR,FFA,0.174006278812892,0.0001358889963961,3.84707371100576,478,CLN,CLN,Urine creatinine (mmol/L),Free fatty acids (mmol/L),0.0026535929475862
UCR,APOA4,-0.157743653200953,0.0012134501615206,-3.25814350739934,420,CLN,PRT,Urine creatinine (mmol/L),APOA4,0.0168922738312403
UCR,C9,0.143306620511844,0.0033214551014309,2.95337677477758,420,CLN,PRT,Urine creatinine (mmol/L),C9,0.0384569932440367
UCR,MP0012,0.145406169843642,0.0028845016564316,2.99757366417938,420,CLN,MTB,Urine creatinine (mmol/L),3-Hydroxybutyric acid,0.0344360557647009
UCR,MP0013,0.145143898825207,0.002936068446629,2.99205043966253,420,CLN,MTB,Urine creatinine (mmol/L),3-Hydroxyisovaleric acid,0.034907114288724
UCR,MP0021,0.153117235092063,0.0016915084680499,3.16025672812127,420,CLN,MTB,Urine creatinine (mmol/L),Adipoylcarnitine,0.0223290657351451
UCR,MP0078,0.142701602296177,0.003458072929226,2.94064833003037,420,CLN,MTB,Urine creatinine (mmol/L),Indoleacetic acid,0.0395549031609011
UCR,MP0080,0.147314542194297,0.002533402768136,3.03778202820353,420,CLN,MTB,Urine creatinine (mmol/L),Isocitric acid,0.031092140354154
UCR,MP0154,0.144357231511735,0.0030958078240495,2.97548769468545,420,CLN,MTB,Urine creatinine (mmol/L),3-Hydroxybutyrylcarnitine,0.036445038924986
UMA,UMACRR,0.750347874396436,1.30718699456856e-87,24.7648848605801,480,CLN,CLN,Urine microalbumin (mg/L),Urine microalbumin creatinine ratio (mg/mmol),1.08403150049579e-84
UMA,HSCRP,0.137782747478476,0.00433891332035,2.86781597257638,429,CLN,CLN,Urine microalbumin (mg/L),Hypersensitive C-reactive protein (mg/L),0.0470534553206051
UMA,FFA,0.148081055924254,0.0011804884268211,3.2633292533017,479,CLN,CLN,Urine microalbumin (mg/L),Free fatty acids (mmol/L),0.0165425113281757
UMA,WBC,0.151632939783124,0.0009627816516351,3.32224027079338,473,CLN,CLN,Urine microalbumin (mg/L),Leukocyte count (109/L),0.0140003890519944
UMA,RBC,0.278140677734624,8.15272558760892e-10,6.27097857202777,473,CLN,CLN,Urine microalbumin (mg/L),Erythrocyte count (1012/L),4.1881922155814e-08
UMA,HB,0.304803206150699,1.39026859154428e-11,6.93073932036207,473,CLN,CLN,Urine microalbumin (mg/L),Hemoglobin (g/L),8.45079494650739e-10
UMA,HOMA.IR,0.191617940292594,2.72479121651202e-05,4.23711031581567,475,CLN,CLN,Urine microalbumin (mg/L),HOMA-IR,0.0006416800410487
UMA,ALDOB,0.153358464016872,0.0033548818670848,2.95277324022882,366,CLN,PRT,Urine microalbumin (mg/L),ALDOB,0.0387178712493583
UMA,APCS,0.159550986249561,0.001048464349012,3.3004025182993,421,CLN,PRT,Urine microalbumin (mg/L),APCS,0.0150187181888085
UMA,GSN,-0.164232169356818,0.000739103128542,-3.39988035442871,421,CLN,PRT,Urine microalbumin (mg/L),GSN,0.0111658911156448
UMA,MP0009,0.219561179045913,5.72360747966489e-06,4.59570722819401,421,CLN,MTB,Urine microalbumin (mg/L),2-Hydroxybutyric acid,0.0001556231448218
UMA,MP0012,0.217016557774235,7.37809332325e-06,4.53979628951302,421,CLN,MTB,Urine microalbumin (mg/L),3-Hydroxybutyric acid,0.0001960175365742
UMA,MP0013,0.192707402094715,7.18390175963138e-05,4.01036574161017,421,CLN,MTB,Urine microalbumin (mg/L),3-Hydroxyisovaleric acid,0.0015289660756979
UMA,MP0043,0.153848493719069,0.001585195132362,3.17952918969972,421,CLN,MTB,Urine microalbumin (mg/L),D-Glucose,0.021081461038629
UMA,MP0082,0.190413079639957,8.783340150278e-05,3.9608118992516,421,CLN,MTB,Urine microalbumin (mg/L),Ketoleucine,0.0018161100471011
UMA,MP0093,0.17057512435795,0.0004533781965757,3.53504991563738,421,CLN,MTB,Urine microalbumin (mg/L),L-Leucine,0.0074346339862214
UMA,MP0122,0.167208583273784,0.0005889030656987,3.46325315235121,421,CLN,MTB,Urine microalbumin (mg/L),Octanoic acid,0.0091835656047846
UMA,MP0124,0.147213687900819,0.0025205642375267,3.03930265494263,421,CLN,MTB,Urine microalbumin (mg/L),Oleic acid,0.0310326095415537
UMA,MP0128,0.165019457007936,0.0006962551821244,3.41663365235398,421,CLN,MTB,Urine microalbumin (mg/L),Oxoglutaric acid,0.0106368448477483
UMA,MP0154,0.179998953401403,0.0002124151289614,3.7367151515981,421,CLN,MTB,Urine microalbumin (mg/L),3-Hydroxybutyrylcarnitine,0.0039207307587329
UMA,ML017,0.191770405383319,0.0001359937815515,3.8538314296446,393,CLN,MTB,Urine microalbumin (mg/L),NAGII,0.0026535929475862
UMA,MS016,0.218230426569271,1.33675030651374e-05,4.41048144456798,393,CLN,MTB,Urine microalbumin (mg/L),Acetoacetate,0.0003370178297204
UMA,MS025,0.19137131605105,0.0001405189673929,3.84550608577301,393,CLN,MTB,Urine microalbumin (mg/L),3-Hydroxybutytrate,0.0027304187639038
UMA,MS027,0.145508012774581,0.0039342801560545,2.90073895442408,393,CLN,MTB,Urine microalbumin (mg/L),L-Isoleucine,0.0435226227839855
UMACRR,DBP,0.158394933295723,0.0005677761998714,3.47041743517037,472,CLN,CLN,Urine microalbumin creatinine ratio (mg/mmol),Diastolic blood pressure (mmHg),0.0088899280923901
UMACRR,RBC,0.237694129846365,1.8453357370365e-07,5.29383115284143,472,CLN,CLN,Urine microalbumin creatinine ratio (mg/mmol),Erythrocyte count (1012/L),6.79060155530705e-06
UMACRR,HB,0.277350617005203,9.52209192893131e-10,6.24501065577363,472,CLN,CLN,Urine microalbumin creatinine ratio (mg/mmol),Hemoglobin (g/L),4.84874944275844e-08
UMACRR,HOMA.IR,0.262361838409384,6.92741637104881e-09,5.90061803005557,475,CLN,CLN,Urine microalbumin creatinine ratio (mg/mmol),HOMA-IR,3.12946708435318e-07
UMACRR,exRNA000003,0.147507978793293,0.0044104611884199,2.86487499480635,373,CLN,MIR,Urine microalbumin creatinine ratio (mg/mmol),hsa-miR-122-5p,0.0476773318412995
UMACRR,exRNA000066,0.148682359949539,0.0041030345832245,2.88819716103795,373,CLN,MIR,Urine microalbumin creatinine ratio (mg/mmol),hsa-miR-193a-5p,0.0448552085793193
UMACRR,MP0009,0.205130188752199,2.37496924667861e-05,4.27475531120618,420,CLN,MTB,Urine microalbumin creatinine ratio (mg/mmol),2-Hydroxybutyric acid,0.0005656080605936
UMACRR,MP0012,0.17439510988365,0.0003405453430473,3.61233253649491,420,CLN,MTB,Urine microalbumin creatinine ratio (mg/mmol),3-Hydroxybutyric acid,0.0058057730290451
UMACRR,MP0043,0.215872426154341,8.47115304832848e-06,4.5092723863121,420,CLN,MTB,Urine microalbumin creatinine ratio (mg/mmol),D-Glucose,0.0002230160700478
UMACRR,MP0082,0.152938110718491,0.0017130926490324,3.15647110021349,420,CLN,MTB,Urine microalbumin creatinine ratio (mg/mmol),Ketoleucine,0.0225639421863074
UMACRR,ML017,0.155713211042722,0.0020420235396854,3.10506923090526,392,CLN,MTB,Urine microalbumin creatinine ratio (mg/mmol),NAGII,0.0260669524966991
UMACRR,MS016,0.170491793581845,0.0007224322492925,3.40819796145356,392,CLN,MTB,Urine microalbumin creatinine ratio (mg/mmol),Acetoacetate,0.0109927108968372
HSCRP,WBC,0.18501810573157,0.0001038929558684,3.9176145607369,437,CLN,CLN,Hypersensitive C-reactive protein (mg/L),Leukocyte count (109/L),0.0021013888808923
HSCRP,HOMA.IR,0.158977500474917,0.001063798103336,3.29610749116754,423,CLN,CLN,Hypersensitive C-reactive protein (mg/L),HOMA-IR,0.0152008565904394
HSCRP,A2M,-0.178673688311726,0.0004053012831181,-3.56779253499717,390,CLN,PRT,Hypersensitive C-reactive protein (mg/L),A2M,0.0067270162930694
HSCRP,APOC1,-0.162984763062727,0.0012746050508331,-3.24553998074349,390,CLN,PRT,Hypersensitive C-reactive protein (mg/L),APOC1,0.0175645871099973
HSCRP,C3,0.164485888627955,0.0011470984209817,3.27625946094193,390,CLN,PRT,Hypersensitive C-reactive protein (mg/L),C3,0.0161330256421534
HSCRP,C9,0.206619380218092,4.11125365448242e-05,4.14895538530716,390,CLN,PRT,Hypersensitive C-reactive protein (mg/L),C9,0.0009414527599317
HSCRP,CRP,0.407367919300408,2.2984461316051003e-10,6.64610058567218,226,CLN,PRT,Hypersensitive C-reactive protein (mg/L),CRP,1.25576280413813e-08
HSCRP,EPCAM,0.201696369273649,0.0043788807303536,2.8830003127476,200,CLN,PRT,Hypersensitive C-reactive protein (mg/L),EPCAM,0.0473800608382156
HSCRP,METTL18,0.164575656536174,0.0011398589276458,3.27809723711662,390,CLN,PRT,Hypersensitive C-reactive protein (mg/L),METTL18,0.0160603909586997
HSCRP,MNDA,-0.150969991756632,0.0028705129303153,-3.00048018552921,390,CLN,PRT,Hypersensitive C-reactive protein (mg/L),MNDA,0.0343043284827182
HSCRP,PPP1R9B,0.240387110378625,1.51378656204508e-05,4.39533183676266,319,CLN,PRT,Hypersensitive C-reactive protein (mg/L),PPP1R9B,0.0003783651665305
HSCRP,PZP,-0.177764837395984,0.0004342795223215,-3.54905065116474,390,CLN,PRT,Hypersensitive C-reactive protein (mg/L),PZP,0.0071619108723769
HSCRP,SERPINA3,0.259476303765158,2.17587218730895e-07,5.27869870858214,390,CLN,PRT,Hypersensitive C-reactive protein (mg/L),SERPINA3,7.8453031349866e-06
HSCRP,MP0009,0.267064000119147,9.24904955416843e-08,5.44473439945973,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),2-Hydroxybutyric acid,3.53945007495409e-06
HSCRP,MP0012,0.242930887017169,1.28231441707159e-06,4.92022693308109,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),3-Hydroxybutyric acid,4.00206193069924e-05
HSCRP,MP0021,0.233732719779692,3.25930636791769e-06,4.72294059281354,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),Adipoylcarnitine,9.28602378687714e-05
HSCRP,MP0043,0.176134765327625,0.0004911326268982,3.51545955045012,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),D-Glucose,0.007897575897906
HSCRP,MP0051,0.1963688592847,9.88035276723376e-05,3.93464306399604,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),DHA,0.0020089473840207
HSCRP,MP0084,0.174543871497384,0.0005532191822497,3.48270458210691,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),L-Alpha-Aminobutyric acid,0.0086971898522938
HSCRP,MP0100,-0.152410282838233,0.0026120298252306,-3.02978296433129,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),L-Threonine,0.0318118032058651
HSCRP,MP0105,0.149444399590076,0.0031694867076551,2.96946327393128,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),Linoelaidic acid,0.037113202900531
HSCRP,MP0106,0.149779437517926,0.0031015053719809,2.97627308400609,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),Linoleic acid,0.0364642808796944
HSCRP,MP0122,0.181526064070642,0.0003256203744286,3.62667437150497,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),Octanoic acid,0.0055976853431139
HSCRP,MP0124,0.152443906541108,0.0026062571261391,3.03046727514596,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),Oleic acid,0.0318104860923138
HSCRP,MP0154,0.233735205251819,3.2585014121169e-06,4.72299371805335,390,CLN,MTB,Hypersensitive C-reactive protein (mg/L),3-Hydroxybutyrylcarnitine,9.28602378687714e-05
HSCRP,MS016,0.180177158569209,0.0005721607249889,3.47550065368151,364,CLN,MTB,Hypersensitive C-reactive protein (mg/L),Acetoacetate,0.008946513154372
HSCRP,MS025,0.149100523663634,0.0044701269959828,2.8609632532074,364,CLN,MTB,Hypersensitive C-reactive protein (mg/L),3-Hydroxybutytrate,0.0482325041109303
FFA,TG,0.218865264303266,1.4646357047406e-06,4.87827844748516,477,CLN,CLN,Free fatty acids (mmol/L),Triacylglycerol (mmol/L),4.52245226915913e-05
FFA,APOA4,-0.186115906496877,0.0001320322638924,-3.85889262967091,419,CLN,PRT,Free fatty acids (mmol/L),APOA4,0.0025915377578897
FFA,APOC1,-0.207732530309596,1.9026481755927e-05,-4.32620669669148,419,CLN,PRT,Free fatty acids (mmol/L),APOC1,0.0004629493151738
FFA,CAMP,-0.270946483126252,4.14710414464729e-08,-5.594209540535,399,CLN,PRT,Free fatty acids (mmol/L),CAMP,1.67180135831094e-06
FFA,SLC4A2,0.180254457168281,0.0020959948363419,3.10455675834603,291,CLN,PRT,Free fatty acids (mmol/L),SLC4A2,0.0265989101743592
FFA,MP0006,0.495913112088226,2.86453438913998e-27,11.6338578972231,419,CLN,MTB,Free fatty acids (mmol/L),10Z-Heptadecenoic acid,4.00689689854399e-25
FFA,MP0009,0.350381100375476,1.72714231251444e-13,7.62091678167268,419,CLN,MTB,Free fatty acids (mmol/L),2-Hydroxybutyric acid,1.2264294953084199e-11
FFA,MP0012,0.533603963678208,4.62362246415726e-32,12.8531346914929,419,CLN,MTB,Free fatty acids (mmol/L),3-Hydroxybutyric acid,7.83653384071034e-30
FFA,MP0022,0.445687006294391,9.64065897329636e-22,10.1423677319488,419,CLN,MTB,Free fatty acids (mmol/L),Adrenic acid,1.04605654841094e-19
FFA,MP0025,0.702601224013419,2.62239530711712e-63,20.1143911549771,419,CLN,MTB,Free fatty acids (mmol/L),Alpha-Linolenic acid,1.14890601945773e-60
FFA,MP0027,0.535229214504524,2.78328593962095e-32,12.9079666642832,419,CLN,MTB,Free fatty acids (mmol/L),Arachidonic acid,4.8229775759700295e-30
FFA,MP0047,0.517241346392458,6.59155339877243e-30,12.3118952995344,419,CLN,MTB,Free fatty acids (mmol/L),Decanoic acid,9.87457225287069e-28
FFA,MP0051,0.448888147074743,4.55474651567477e-22,10.2335161838176,419,CLN,MTB,Free fatty acids (mmol/L),DHA,5.0123798148800105e-20
FFA,MP0052,0.377762834386855,1.3612845500936201e-15,8.31147437441553,419,CLN,MTB,Free fatty acids (mmol/L),DPAn-6,1.1370153688192e-13
FFA,MP0053,0.554308197013841,5.824128466800591e-35,13.5671759464811,419,CLN,MTB,Free fatty acids (mmol/L),DPA,1.11765506610834e-32
FFA,MP0058,0.61464227323219,1.1090831482875501e-44,15.8736309746906,419,CLN,MTB,Free fatty acids (mmol/L),Gamma-Linolenic acid,3.0297542003808e-42
FFA,MP0064,-0.263995527273314,4.44644197596358e-08,-5.57580557688765,419,CLN,MTB,Free fatty acids (mmol/L),Glycine,1.78011004623921e-06
FFA,MP0080,0.248424674769178,2.76909562381717e-07,5.22457959188504,419,CLN,MTB,Free fatty acids (mmol/L),Isocitric acid,9.78666672527164e-06
FFA,MP0085,-0.139581704219701,0.0042931849874302,-2.87160692874965,419,CLN,MTB,Free fatty acids (mmol/L),L-Asparagine,0.046670297475716
FFA,MP0086,0.182453318445967,0.0001795985207649,3.78031102430427,419,CLN,MTB,Free fatty acids (mmol/L),L-Aspartic acid,0.0033904696359039
FFA,MP0088,-0.160132378787961,0.0010330069431742,-3.30479108420774,419,CLN,MTB,Free fatty acids (mmol/L),Glutamine,0.0148247349941322
FFA,MP0105,0.767718006663211,3.11279194261712e-82,24.4068375373054,419,CLN,MTB,Free fatty acids (mmol/L),Linoelaidic acid,2.4923803071575698e-79
FFA,MP0106,0.767135740046696,4.89105186792978e-82,24.3618290075282,419,CLN,MTB,Free fatty acids (mmol/L),Linoleic acid,3.7856741457776496e-79
FFA,MP0115,0.663746959655543,2.68033672485692e-54,18.0779776769518,419,CLN,MTB,Free fatty acids (mmol/L),Myristic acid,8.76583362692644e-52
FFA,MP0116,0.664981299674436,1.4548256221798702e-54,18.1382037458522,419,CLN,MTB,Free fatty acids (mmol/L),Myristoleic acid,4.8258644210023605e-52
FFA,MP0122,0.204710311582866,2.52618422907051e-05,4.26049223476927,419,CLN,MTB,Free fatty acids (mmol/L),Octanoic acid,0.0005991623881411
FFA,MP0124,0.76302411370864,1.14570211233489e-80,24.0481187143299,419,CLN,MTB,Free fatty acids (mmol/L),Oleic acid,8.58167840271487e-78
FFA,MP0128,0.211201654282936,1.36716769630247e-05,4.40179832392595,419,CLN,MTB,Free fatty acids (mmol/L),Oxoglutaric acid,0.0003439396956461
FFA,MP0154,0.326394264572538,8.30513433498275e-12,7.034404876911,419,CLN,MTB,Free fatty acids (mmol/L),3-Hydroxybutyrylcarnitine,5.21203295292701e-10
FFA,MP0175,-0.230497519177347,1.96522456485818e-06,-4.82552889457138,419,CLN,MTB,Free fatty acids (mmol/L),L-Arginine,5.91045456149577e-05
FFA,MS016,0.311708255210377,3.2714053638831903e-10,6.45355299056539,391,CLN,MTB,Free fatty acids (mmol/L),Acetoacetate,1.76655889649692e-08
FFA,MS025,0.422151351032989,3.0435170621657698e-18,9.16101735323904,391,CLN,MTB,Free fatty acids (mmol/L),3-Hydroxybutytrate,2.84961557191489e-16
HDLC,TC,0.183568123109981,5.50714701089256e-05,4.06993493073297,479,CLN,CLN,HDL-cholesterol (mmol/L),Total cholesterol (mmol/L),0.0012075160868076
HDLC,TG,-0.298441527628149,2.8683631515421e-11,-6.81495392238434,479,CLN,CLN,HDL-cholesterol (mmol/L),Triacylglycerol (mmol/L),1.70341156979048e-09
HDLC,APOA2,0.143563223068897,0.0032650060626465,2.95877622976029,420,CLN,PRT,HDL-cholesterol (mmol/L),APOA2,0.0379995729905713
HDLC,APOD,0.257119732539225,9.768864883321e-08,5.42668158735078,420,CLN,PRT,HDL-cholesterol (mmol/L),APOD,3.72468050231057e-06
HDLC,CP,-0.169990470269945,0.0004821304803077,-3.51834594036447,420,CLN,PRT,HDL-cholesterol (mmol/L),CP,0.0077797566037143
HDLC,PON1,0.149088245597215,0.0022424721115165,3.07518407476772,420,CLN,PRT,HDL-cholesterol (mmol/L),PON1,0.0280097915166291
HDLC,PRB3,0.195413465477486,0.0001047939588032,3.91980549470187,391,CLN,PRT,HDL-cholesterol (mmol/L),PRB3,0.0021159267160101
HDLC,SCRIB,0.155478249441343,0.0022777675361456,3.0721740963731,385,CLN,PRT,HDL-cholesterol (mmol/L),SCRIB,0.028401161236953
HDLC,MP0038,0.208070907219888,1.80042354978703e-05,4.33879033752617,420,CLN,MTB,HDL-cholesterol (mmol/L),Citrulline,0.0004409898188402
HDLC,MP0087,-0.141503295475647,0.0037438040952958,-2.91544812652222,420,CLN,MTB,HDL-cholesterol (mmol/L),L-Glutamate,0.0418846282039604
HDLC,MP0100,0.142209403599795,0.0035729526870528,2.93029587859548,420,CLN,MTB,HDL-cholesterol (mmol/L),L-Threonine,0.0405295365868912
HDLC,ML004,-0.198190490498133,8.12976362023053e-05,-3.98290676027374,392,CLN,MTB,HDL-cholesterol (mmol/L),CH2COO,0.0016995073961524
HDLC,ML018,-0.239664072607421,1.68663012756536e-06,-4.86254948697914,392,CLN,MTB,HDL-cholesterol (mmol/L),NAGI,5.14640970638346e-05
